source,tibschol_refs,zotero_refs,xml_id,status,location,xml_content
4_113_05_image_set_from_MW3CN3014_64863C.xml,4_113_05,,ex113522024-11-01-11-49,unreviewed,85b3,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""85b3""/>gtan la phab pa'o || smad kyi sar+i ta dpal go mi 'cha med lasogs pa dang |<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex113522024-11-01-11-49"" status=""unreviewed"">
               lo ts+tsha ba dge slong <rs type=""person"" ana=""corpusmd:named_reference"" ref=""3786"">blo ldan shreb</rs> kyis bod skad du legs par tshig don gtan la phab pa'o ||</seg></TEI>"
4_113_05_image_set_from_MW3CN3014_64863C.xml,4_113_05,,ex113052024-10-1516-25-22,unreviewed,86a4 - 86a5,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""86a4""/>bo'i sde dang rnam rig can po kyi || la ngan spangs nas yag la bas rnam mkhyen thob par bsgo ||<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex113052024-10-1516-25-22"" status=""unreviewed"" ana=""corpusmd:colophon""> <milestone n=""colophon"" unit=""section""/>
              <rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:5482""> <rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:3711""><rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:3706"">shes rab kyi pha rol du phyin pa'i man ngag gi bstan bcos mngon par rtogs pa'i rgyan</rs> ces bya ba'i 'grel pa</rs>'i bshad pa slob ma la phan pa</rs> zhes bya ba 'di ¦ <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:6964"">nang rig pa'i bstan bcos sde snod 3 la mkhas shing | sgra dang <lb n=""86a5""/>tshad ma dang snyan dangs dang sdebs sbyor lasog pa tha snyad kyi gtsug rnaMs phal cher shes pas gsung rab kyi tshig don la mi 'jig pa'i spobs pa can ¦ shar dags po'i lo tstsha ba sarva j+ña mi tra</rs>s | sa mo glang gi lo gro zhun zla ba'i dkar phyogs kyi tshes bcu la <rs type=""place"" ana=""corpusmd:named_reference"" ref=""db:5765"">chos gra chen po dpal gyi rtes thang</rs> <lb n=""86a6""/> du rdzog par bris pa'o || || maMga la b+ha wa tu || ||</seg></TEI>"
3_076_02_W1PD153536-I1KG13965-1-518.xml,3_076_02,,ex76022024-10-2110-56-18,unreviewed,N006 - N007,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""N006""/>kyi de 'dra'i 'dod tshal ma dr mi khyar gang gi sgo nas 'jog || pa rjer bya ba mang ba par slom 'i'i bzhes pa mdor bsdus 1 brjod na | khyab pa 'dud kyi yul zhi bi dbyings pa der skabs 'di'i phag pi mtha' nyid yin par slo+on nyid kyi bzhed pa yir | rgyal tshab dam pas bzhes pa ltar du ring te |<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex76022024-10-2110-56-18"" status=""unreviewed""><rs type=""person"" ana=""corpusmd:unnamed_reference"" ref=""db:"">slo+on chos kyi bshe+en</rs>
               <lb n=""N007""/>gyis de kho ba nyid mngon du mi byed pa'i rten can zhes pa'i grel par de kho na nyid ces pa la | </seg>
               de po ba nyid ni gang mi bd pa'i mtha' zhi ba nyid | de longon du mi bye ces pa ni | bsgoMs pas yang bar bya ba nyo+ongs pa rnaMs mi spyong ba'ir te | de yong na slo+on gyi zhal sa bas | stos kyi laM ni byedMs yi su shes pang byas</TEI>"
3_076_02_W1PD153536-I1KG13965-1-518.xml,3_076_02,,ex76022024-10-18-65-35,unreviewed,6a6 - 6a8,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""6a6""/>de skyab gyi cha la rnams kyi ched du gnyer bya'i gtso yin dgos shes pi ched du yir | rnamkhyen thog mar 'chadar ngs mo || seMskyed sog 'chad s rgyub ci yin zhe na de g 'chad ni rgyun yod | yul gyis yul ba mtshob po sgo bas rnamkhyen de 'chad pir |<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex76022024-10-18-65-35"" status=""unreviewed""> 
               <rs type=""person"" ana=""corpusmd:named_reference"" ref="""">rnog lo</rs> chenos | rgyus 'bras mtshon gyi don du bsrungs na <lb n=""6a7""/>yang | slo+on seng bzangs kyis ni yulying dun mtshon pi don nyid yin par 'gre+en gyi skabs dang po rdzogs ma tham tu gsal bar sungs pas | slo+on gyi dgongs pa ni rus 'bras mtshan se kyi don du mi bcung | <rs type=""person"" ana=""corpusmd:named_reference"" ref="""">rngog lo</rs> chenos rgyus 'bras mtshon gyi don du gsungs pa 'phang pi bzhes mdzad snang bas de mtha' <lb n=""6a8""/>tu 'gal bar mi bzungo || </seg>

               yulyis sprul mtshon tshul ni ches bcu mngon du skyod pi mkhyab pa mthrug rnamkhyen du bzhag ni mod kyi shing thob pi tshul pa spyod yi rten seMskyed seMskyed nas sgrub pa kyi sem pi tshul bas bsdul | de'i snogs sang ngos bsdu ba ni seMskyed po shang pa 2 la || rangs gan dog</TEI>"
3_076_02_W1PD153536-I1KG13965-1-518.xml,3_076_02,,ex76022024-10-1516-06-37,unreviewed,35a6,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""35a6""/>gyur 1 |<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex76022024-10-1516-06-37"" status=""unreviewed"" ana=""corpusmd:colophon""><milestone n=""Colophon"" unit=""section""/> <rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:5211""><rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:3711""><rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:3706"">shes rab kyi pha rol tu phyin pa'i man ngag gi bstan bcos mngon par rtogs pa'i rgyan</rs> 'grel pa</rs> sa bcas pa'i dka' gnas kyi don sbyor skal bzangs kyi kha 'byed</rs> ces bya ba 'di ° || <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:5868"">riGS pa smra ba riN chen byang chub</rs> kyis <rs type=""place"" ana=""corpusmd:named_reference"" ref=""db:6173"">dpal ldan gsang phu ne'u thog gi chos grwa chen po</rs>r sbyar ba re shig rdzogs s+ho || shub+haM</seg></TEI>"
1_006_03_D_Phya_bden gnyis don bsdus.xml,1_006_03,,ex603_11102023-05-06,reviewed,34a1,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""34a1""/><seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex603_11102023-05-06"" status=""reviewed""><rs type=""person"" ref=""db:3730"" ana=""corpusmd:named_reference"">slob dpon ye shes snying po</rs>s mdzad pa'i <rs type=""work"" ref=""db:3729"">dbu ma bden pa gnyis rnam par 'byed pa</rs> la don lnga ste |</seg></TEI>"
1_006_03_D_Phya_bden gnyis don bsdus.xml,1_006_03,,ex603_11332023-05-06,reviewed,37a4,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""37a4""/><seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex603_11332023-05-06"" status=""reviewed"" ana=""corpusmd:colophon""><rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:4480""><rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:3729"">dbu ma bden pa</rs> gnyis kyi don bsdus pa</rs> <rs type=""person"" ref=""db:3831"" ana=""corpusmd:named_reference"">rigs par smra ba'i dge slong chos kyi seng ge</rs>s sbyar pa |||| rdzogs s+hO ||||</seg></TEI>"
2_050_19 sangs rgyas sgom pa'i rnam thar_08_03_2022.xml,2_050_19,,ex50192023-09-201,unreviewed,[7a1],"<TEI xmlns='http://www.tei-c.org/ns/1.0'><seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex50192023-09-201"" status=""unreviewed""><lb n=""[7a1]""/> ༄༅| | <rs type=""place"" ana=""corpusmd:named_reference"" ref=""db:4411"">che snar thang</rs> du byon nas | dge 'dun yon mchod 'khor dang bcas pa <hi rendition=""#Time"">dgung lo bcu</hi>'i bar du skyangs te | </seg> 
         thugs rje'i 'phrin las theg pa chen po'i zab cing rgyu che ba'i</TEI>"
2_050_19 sangs rgyas sgom pa'i rnam thar_08_03_2022.xml,2_050_19,,ex50192023-09-2012,unreviewed,[8a7] - 8b1,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""[8a7]""/> las kyis || skal ldan smin cing grol bar mdzad ces so ||<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex50192023-09-2012"" status=""unreviewed"" ana=""corpusmd:colophon"">
            <milestone unit=""section"" n=""[Colophon (8a7-8b1 p.374)]""/><rs type=""person"" ana=""corpusmd:unnamed_reference"" ref=""db:3985"">bla ma yang dag pa'i dge ba'i bshes gnyen</rs> bden gnyis seng ge'i nga ros mtha' gnyis su 'dzin pa'i ri dags skrag <lb n=""8b1""/> par mdzad cing | skye dgu ma lus pa'i mgon skyabs dam par gyur pa'i yon tan ri rab ltar brjid pa las nyung 'bru tsam zhig <rs type=""place"" ana=""corpusmd:named_reference"" ref=""db:4411"">snar thang</rs> du sdebs pa'o ||<anchor xml:id=""a1""/></seg></TEI>"
2_058_06_thogs_med_blo_sbyong_W1PD89084-I1KG13427-1-390.xml,2_058_06,,ex58062024-12-0515-50-413,unreviewed,N002 - 20b3,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""N002""/>yin no ||<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex58062024-12-0515-50-413"" status=""unreviewed"">    <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:7022"">grags pa'i mtshan can chos rje</rs>'i bkas srin las | egs par rnyed pa'i snyan rgyud rin gnyer || dang ldan slos mas bsku pa
               <lb n=""20b3""/>nas spye ba'i mus || 'gro kun byang chub sems 2 'byongs par shog || </seg></TEI>"
2_058_06_thogs_med_blo_sbyong_W1PD89084-I1KG13427-1-390.xml,2_058_06,,ex58062024-12-0515-50-41,unreviewed,20b4,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex58062024-12-0515-50-41"" status=""unreviewed"" ana=""corpusmd:colophon"">blo sbyong don bdun ya'i skan rgyud kyi tshig rnams yige nyung du'i sgo
               <lb n=""20b4""/>nas bkrol ba 'di | <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:7021"">theg pa mchog gi rnor pa grags pa rgyal mtshan</rs> kyis yang yang du bskul nas | <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:4066"">btsun pa thogs med</rs> kyis <rs type=""place"" ana=""corpusmd:named_reference"" ref=""db:5692"">chos <lb n=""20b5""/> rdzong</rs> du sbyar ba'o || 
               'dis 'gro ma dpag tu med pa la phan pa rgya chen po bsgrub nus par gyur 1 ||</seg></TEI>"
2_036_02 sBal ti jo sras_grel pa od ldan gyi tshig don gsal byed.xml,2_036_02,,ex36012025-03-3112-23-082,finalized,65a4,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""65a4""/> rtsis tshim 'gyur cig|| ||<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex36012025-03-3112-23-082"" ana=""corpusmd:colophon"" status=""finalized""> <milestone unit=""section"" n=""Colophon (65a3-4)""/>
           <rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:4720""><rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:3766"">'grel pa 'od dang ldan ba</rs>'i tshig dang don ma lus pa blo'i me long la gsal bar byed pa ||</rs> <choice><reg/><orig>dam</orig></choice><note type=""editorial"">Probably written by mistake, and not deleted</note> <rs type=""person"" ana=""corpusmd:unnamed_reference"" ref=""db:4593"">nye ba 'khor lta bu'i bla ma rnams</rs> kyi zhabs kyi rdul spyi bos nod pa || <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:3967"">shag kya'i dge slong brtson 'grus dbang phyug</rs> gis bkod pa'o ||  || rdzogs s+h+yo ||  ||</seg></TEI>"
2_054_01_Ral gri_rNam nges tika_sakyalibrary-com.xml,2_054_01,,ex54012024-09-1216-56-432,finalized,158a5 - 158a6,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" edRef=""inst:4941"" n=""158a5""/> shog |<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex54012024-09-1216-56-432"" status=""finalized"" ana=""corpusmd:colophon""><rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:4942""><rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:3774"">tshad ma rnam par nges pa</rs>'i 'grel bshad rgyan gyi me tog</rs> ces bya ba shar phyogs dzA ga ta la'i <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:6032"">paN Di ta chen po dA na shi la</rs>'i man ngag brgyud pa la brten te dben par gnas shing sangs rgyas kyi bstan <lb edRef=""inst:4941"" n=""158a6""/> pa 'byed pa la brtson pa zab pa dang rgya che ba gang yin pa de la mos pa thob pa shakya'i bstan pa la mang du thos pa'i <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:4006"">btsun pa rigs pa'i ral gri</rs>s sbyar ba 'di legs par rdzogs s+ho || ||</seg></TEI>"
2_054_01_Ral gri_rNam nges tika_sakyalibrary-com.xml,2_054_01,,ex54012024-09-1216-56-43,finalized,152a9,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex54012024-09-1216-56-43"" status=""finalized"" ana=""corpusmd:colophon""><lb edRef=""inst:5108"" n=""152a9""/><rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:5797"">shakya'i btsun pa dbang bkras</rs> kyis bris pa e ma to ||<note type=""editorial"">Note in (ID:5108) only.</note></seg></TEI>"
2_046_01_I_R_M_thal phreng mdor bsdus_etext.xml,2_046_01,,ex46012024-12-0916-14-30,unreviewed,9a1 - [9a2],"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""9a1""/> bshad pas so |<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex46012024-12-0916-14-30"" status=""unreviewed"" ana=""corpusmd:colophon"">
         <milestone unit=""section"" n=""[Closing verse (9a1–9a2)]""/>
        <rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:4779"">mdor bsdus thal 'gyur phreng ba</rs> 'di ||
         <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:5985"">blo gsal bsod nams (rgya) mtsho khyed</rs> ||
         spro ba bskyed phreng phul ba lags || 
         dge bas <lb n=""[9a2]""/>kun mkhyen thob gyur cig ||</seg></TEI>"
2_046_01_I_R_M_thal phreng mdor bsdus_etext.xml,2_046_01,,ex46012024-12-0916-14-301,unreviewed,[10a4],"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""[10a4]""/><seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex46012024-12-0916-14-301"" status=""unreviewed"" ana=""corpusmd:colophon""><milestone unit=""section"" n=""[Colophon (10a4)]""/>
         'di rnams <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:4005"">snar thang pa mkhas pa bsam gtan bzang po</rs>s mdzad pa'i <rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:6010"">tshad ma rnam nges kyi Ti kA</rs> nas bshus pa'o ||</seg></TEI>"
1_007_05_Phya pa_rgyud bla ma don gsal_31.05.2022.xml,1_007_05,,ex705-1129-2023-06-271,reviewed,1a4,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""1a4""/>༄༅༅|| || |<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex705-1129-2023-06-271"" status=""reviewed""><rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:4492""><rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:3749"">theg pa chen po rgyud bla ma'i <abbr>bstan bcos</abbr></rs> kyi tshig dang don gyi cha rgya cher bsnyad pa phra ba'i don gsal ba</rs> zhes bya ba |</seg></TEI>"
1_007_05_Phya pa_rgyud bla ma don gsal_31.05.2022.xml,1_007_05,,ex7052023-07-1814-08-32,reviewed,1b2,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""1b2""/> de la gus pas 'dud ||<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex7052023-07-1814-08-32"" status=""reviewed""><rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:3805"">zla myed rigs pas smra ba chos gyi bla ma</rs> dpal <choice><reg>la</reg><orig>‹la›</orig></choice> 'dud ||</seg></TEI>"
1_007_05_Phya pa_rgyud bla ma don gsal_31.05.2022.xml,1_007_05,,ex7052023-07-1814-32-32,unreviewed,56a3 - 56a4,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex7052023-07-1814-32-32"" status=""unreviewed"">sgrib pa dgu po 'di gcig pa bkag pa'i tha <lb n=""56a3""/> dad pa'am | ngo bo tha dad pa'am | ngo bo gcig la ldog pa tha dad pa yin zhe na | gcig pa bkag pa'i tha dad pa ma yin te | <abbr>thams cad</abbr> dngos po yin pa'i phyir ro | dngos po tha dad pa'i nges pa'ang myed de bag la nyal la sogs pa 'ga' zhig dngos po gcig par 'gyur ba'i go skabs yod pas so | dngos po 1 pa'i yang nges pa myed de rgyud bzhir phye ba'i rgyud tha dad pa rnaMs ngo bo tha dad par yang 'gyur ba'i <lb n=""56a4""/> phri ro| des na dngos po gcig gam tha dad kyang bla ste mtshan nyid tha dad pa dgu yod pas sgrib pa dgu'o |</seg></TEI>"
1_007_05_Phya pa_rgyud bla ma don gsal_31.05.2022.xml,1_007_05,,ex705-1104-2023-06-272,reviewed,93a1 - 93a2,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""93a1""/> dul ba'i tshig rnaMs dad ldan skye bo'i rnar<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex705-1104-2023-06-272"" status=""reviewed"">yun ring brtson pas dkar po'i sa bon mthur ldan zhing || skye dang skye <choice><reg>bar</reg><orig>ba‹r›</orig></choice> rab sbyang blo gros gsal gyur pa || <rs type=""person"" ref=""db:3805"" ana=""corpusmd:named_reference"">blo ldan khyu mchog chos rje chos kyi bla ma</rs>'i <lb n=""93a2""/> gsung || theg mchog don gsal byed pa dran phyir mngon bar bstus ||</seg></TEI>"
1_007_05_Phya pa_rgyud bla ma don gsal_31.05.2022.xml,1_007_05,,ex705-1104-2023-06-29,reviewed,93a2,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""93a2""/> gsung || theg mchog don gsal byed pa dran phyir mngon bar bstus ||<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex705-1104-2023-06-29"" status=""reviewed"">bsod naMs 'di yis skye bo dam pa de dang de || bdud kyi tshogs bcom rkang gnyis gtso' bor gyur pa dang || <rs type=""person"" ana=""corpusmd:unnamed_reference"" ref=""db:3831"">bdag</rs> kyang de dag rjes su byang chub mchog thob nas || 'gro rnams zhi ba'i lam la rab du 'god gyur cig ||</seg></TEI>"
1_007_05_Phya pa_rgyud bla ma don gsal_31.05.2022.xml,1_007_05,,ex705-1104-2023-06-273,reviewed,93a3 - 93a4,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""93a3""/> zhing mchog der ||<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex705-1104-2023-06-273"" status=""reviewed"">gzhan <choice><reg/><orig>{°}</orig></choice>ma pham chos rgyal dri myed pa sa <choice><reg>stengs</reg><orig>steng‹s›</orig></choice> 'dir || byang chub shing dbang drung du mngon sangs rgyas pa na <choice><reg>|</reg><orig>‹¦›</orig></choice><rs type=""person"" ref=""db:3831"" ana=""corpusmd:named_reference"">chos kyi seng ge</rs> blo gsal grags pa'i nyi 'od kyis || <lb n=""93a4""/> theg pa mchog la rmongs pa'i rab rib sel gyur cig ||</seg></TEI>"
1_007_05_Phya pa_rgyud bla ma don gsal_31.05.2022.xml,1_007_05,,ex705-1104-2023-06-28,reviewed,93a4,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""93a4""/> theg pa mchog la rmongs pa'i rab rib sel gyur cig ||<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex705-1104-2023-06-28"" status=""reviewed"" ana=""corpusmd:colophon""><rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:4492""><rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:3749"">theg pa chen po rgyud bla ma'i bstan bcos</rs> kyi tshig dang don gyi cha rgya cher bsnyad pa phra ba'i don gsal ba</rs> zhes bya ba | <rs type=""person"" ref=""db:3805"" ana=""corpusmd:named_reference"">shag kya'i dge slong chos kyi bla ma</rs>'i zhabs kyi rdul spyi bos nod pa <rs type=""person"" ref=""db:3831"" ana=""corpusmd:named_reference"">dge slong chos kyi seng ge</rs>s nye bar sbyar pa rdzogs s+hO ||</seg> || ||</TEI>"
2_050_12 skyo ston smon lam tshul khrims kyi gsan yig.xml,2_050_12,,ex50122024-09-1712-59-27,unreviewed,1a4,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex50122024-09-1712-59-27"" status=""unreviewed"">
         ||<lb n=""1a4""/><rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:4052"">mkhan po chen po snar thang pa'i</rs><note type=""gloss""><rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:4052"">skyo pa</rs></note> <rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:4863""> gsan yig</rs>gzhugs s+hyo ||</seg></TEI>"
2_050_12 skyo ston smon lam tshul khrims kyi gsan yig.xml,2_050_12,,ex50122025-01-1313-50-05,unreviewed,3a1 - 3a2,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex50122025-01-1313-50-05"" status=""unreviewed""><lb n=""3a1""/> <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:3874"">mchad kha ba</rs>'i <rs type=""work"" ana=""corpusmd:named_reference"" ref=""db:4524"">grub mtha'</rs> dang |  <lb n=""3a2""/>zan log gcod pa dang | yan lag bdun pa dang | bskyor ba'i man ngag dang | lung bshags 'don thabs dang | skar ma rab rib dang | rgyun gtor dang | gtor ma lhung sa dang | </seg></TEI>"
2_050_12 skyo ston smon lam tshul khrims kyi gsan yig.xml,2_050_12,,ex50122024-09-1712-56-13,unreviewed,[14a7] - 14a8,"<TEI xmlns='http://www.tei-c.org/ns/1.0'><lb xmlns=""http://www.tei-c.org/ns/1.0"" n=""[14a7]""/> sum cu rtsa brgyad kyi .||<seg xmlns=""http://www.tei-c.org/ns/1.0"" type=""excerpt"" xml:id=""ex50122024-09-1712-56-13"" status=""unreviewed"" ana=""corpusmd:colophon"">
         <milestone unit=""section"" n=""[Colophon (ku_14a7-14b1)] pp. 279-280""/>
         <rs type=""person"" ana=""corpusmd:unnamed_reference"">bla ma rnams</rs> kyi bka' drin las <lb n=""14a8""/> cung zad thob pa dang thos pa rnams | dran par bya zhing bskul ba'i bsam pa rdzogs par bya ba'i phyir yi ger bris pa'o || <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:4052"">shAkya'i btsun pa smon lam <pb n=""14b""/><lb n=""14b1""/>tshul khrims</rs> kyis thos yig go |

         <milestone unit=""section"" n=""[Post-colophon annotation : Owner (ku_14b2)] p. 280""/>
         <rs type=""person"" ana=""corpusmd:named_reference"" ref=""db:4864"">shAkya'i btsun pa rtsed pa bsod nams blo gros</rs> kyi dpe'o ||</seg></TEI>"
